CODE,HEX,DESCRIPTION
NP-104829-4,0x8055AF06,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_INVALID_STATE
NP-104826-1,0x8055AF03,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_NOT_INITIALIZED
NP-104828-3,0x8055AF05,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_OUT_OF_MEMORY
NP-104838-4,0x8055AF10,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_RESOURCE_ALLOCATION
NP-104831-7,0x8055AF08,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_SERVER_RESPONSE
NP-104835-1,0x8055AF0C,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_STATE_RESULT_CANCELLED_BY_USER
NP-104836-2,0x8055AF0D,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_STATE_RESULT_DAEMON_CRASHED
NP-104833-9,0x8055AF0A,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_STATE_RESULT_NETWORK_DISCONNECTION
NP-104834-0,0x8055AF0B,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_STATE_RESULT_NETWORK_TOO_SLOW
NP-104832-8,0x8055AF09,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_STATE_RESULT_UNABLE_TO_JOIN
NP-104837-3,0x8055AF0F,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_TITLE_CHECK_FAILED
NP-104824-9,0x8055AF01,SCE_NP_PARTY_SHAREPLAY_CLIENT_ERROR_UNKNOWN
NP-105050-1,0x8055BC08,SCE_NP_PBTC_ERROR_ABORTED
NP-105042-2,0x8055BC00,SCE_NP_PBTC_ERROR_ALREADY_INITIALIZED
NP-105057-8,0x8055BC0F,SCE_NP_PBTC_ERROR_BAD_RESPONSE
NP-105048-8,0x8055BC06,SCE_NP_PBTC_ERROR_INSUFFICIENT_BUFFER
NP-105056-7,0x8055BC0E,SCE_NP_PBTC_ERROR_INVALID_ACCOUNT
NP-105044-4,0x8055BC02,SCE_NP_PBTC_ERROR_INVALID_ARGUMENT
NP-105055-6,0x8055BC0D,SCE_NP_PBTC_ERROR_INVALID_DATA_TYPE
NP-105049-9,0x8055BC07,SCE_NP_PBTC_ERROR_INVALID_ID
NP-105047-7,0x8055BC05,SCE_NP_PBTC_ERROR_INVALID_LENGTH
NP-105046-6,0x8055BC04,SCE_NP_PBTC_ERROR_INVALID_POINTER
NP-105051-2,0x8055BC09,SCE_NP_PBTC_ERROR_INVALID_REQUEST
NP-105061-3,0x8055BC13,SCE_NP_PBTC_ERROR_INVALID_SETTING
NP-105043-3,0x8055BC01,SCE_NP_PBTC_ERROR_NOT_INITIALIZED
NP-105045-5,0x8055BC03,SCE_NP_PBTC_ERROR_OUT_OF_MEMORY
NP-105053-4,0x8055BC0B,SCE_NP_PBTC_ERROR_REQUEST_MAX
NP-105052-3,0x8055BC0A,SCE_NP_PBTC_ERROR_REQUEST_NOT_FOUND
NP-105054-5,0x8055BC0C,SCE_NP_PBTC_ERROR_REQUEST_UNAVAILABLE
NP-105062-4,0x8055BC14,SCE_NP_PBTC_ERROR_TICK_INFORMATION_CORRUPTED
NP-105063-5,0x8055BC15,SCE_NP_PBTC_ERROR_TOKEN_NOT_CACHED
NP-105060-2,0x8055BC12,SCE_NP_PBTC_ERROR_TOO_MANY_USERS
NP-105064-6,0x8055BCFF,SCE_NP_PBTC_ERROR_UNKNOWN
NP-105059-0,0x8055BC11,SCE_NP_PBTC_ERROR_USER_ALREADY_REGISTERED
NP-105058-9,0x8055BC10,SCE_NP_PBTC_ERROR_USER_NOT_FOUND
NP-104727-1,0x8055A608,SCE_NP_PRESENCE_ERROR_ABORTED
NP-104722-6,0x8055A603,SCE_NP_PRESENCE_ERROR_ALREADY_INITIALIZED
NP-104729-3,0x8055A60A,SCE_NP_PRESENCE_ERROR_CALLBACK_NOT_FOUND
NP-104725-9,0x8055A606,SCE_NP_PRESENCE_ERROR_CALLBACK_QUEUE_OVERFLOW
NP-104728-2,0x8055A609,SCE_NP_PRESENCE_ERROR_INTERNAL
NP-104721-5,0x8055A602,SCE_NP_PRESENCE_ERROR_INVALID_ARGUMENT
NP-104724-8,0x8055A605,SCE_NP_PRESENCE_ERROR_IPC_CONTEXT_NOT_FOUND
NP-104723-7,0x8055A604,SCE_NP_PRESENCE_ERROR_NOT_INITIALIZED
NP-104720-4,0x8055A601,SCE_NP_PRESENCE_ERROR_OUT_OF_MEMORY
NP-104726-0,0x8055A607,SCE_NP_PRESENCE_ERROR_REQUEST_NOT_FOUND
NP-104601-2,0x8055A010,SCE_NP_PUSH_ERROR_ABORTED
NP-104586-4,0x8055A001,SCE_NP_PUSH_ERROR_ALREADY_INITIALIZED
NP-104593-2,0x8055A008,SCE_NP_PUSH_ERROR_ALREADY_STARTED
NP-104632-6,0x8055A02F,SCE_NP_PUSH_ERROR_BUILD_IPC_TLV
NP-104624-7,0x8055A027,SCE_NP_PUSH_ERROR_CALLBACK_ALREADY_REGISTERED
NP-104642-7,0x8055A039,SCE_NP_PUSH_ERROR_CONNECT_TIMEOUT
NP-104640-5,0x8055A037,SCE_NP_PUSH_ERROR_DATA_TYPE_ENTRY_ALREADY_REGISTERED
NP-104639-3,0x8055A036,SCE_NP_PUSH_ERROR_DATA_TYPE_ENTRY_NOT_FOUND
NP-104602-3,0x8055A011,SCE_NP_PUSH_ERROR_DISCONNECTED
NP-104645-0,0x8055A03C,SCE_NP_PUSH_ERROR_DISCONNECTED_CLOSED
NP-104647-2,0x8055A03E,SCE_NP_PUSH_ERROR_DISCONNECTED_CLOSED_BIND_TIMEOUT
NP-104646-1,0x8055A03D,SCE_NP_PUSH_ERROR_DISCONNECTED_CLOSED_KEEPALIVE_TIMEOUT
NP-104653-9,0x8055A044,SCE_NP_PUSH_ERROR_DISCONNECTED_CLOSED_MAINTENANCE_PACKET
NP-104652-8,0x8055A043,SCE_NP_PUSH_ERROR_DISCONNECTED_CLOSED_TOO_MANY_CONNECTIONS
NP-104641-6,0x8055A038,SCE_NP_PUSH_ERROR_DISCONNECTED_ERROR_UNKNOWN
NP-104626-9,0x8055A029,SCE_NP_PUSH_ERROR_DISCONNECTED_INVALID_MSG
NP-104650-6,0x8055A041,SCE_NP_PUSH_ERROR_DISCONNECTED_NO_USER
NP-104638-2,0x8055A035,SCE_NP_PUSH_ERROR_EXTENDED_DATA_NAME_ENTRY_ALREADY_REGISTERED
NP-104637-1,0x8055A034,SCE_NP_PUSH_ERROR_EXTENDED_DATA_NAME_ENTRY_NOT_FOUND
NP-104592-1,0x8055A007,SCE_NP_PUSH_ERROR_FIELD_NOT_FOUND
NP-104648-3,0x8055A03F,SCE_NP_PUSH_ERROR_INACTIVATE_REQUEST_NOT_FOUND
NP-104649-4,0x8055A040,SCE_NP_PUSH_ERROR_INACTIVATED
NP-104635-9,0x8055A032,SCE_NP_PUSH_ERROR_INSUFFICIENT_BUFFER
NP-104585-3,0x8055A000,SCE_NP_PUSH_ERROR_INTERNAL
NP-104588-6,0x8055A003,SCE_NP_PUSH_ERROR_INVALID_ARGUMENT
NP-104596-5,0x8055A00B,SCE_NP_PUSH_ERROR_INVALID_CTL_STATE
NP-104619-1,0x8055A022,SCE_NP_PUSH_ERROR_INVALID_LOGIN_TIME
NP-104590-9,0x8055A005,SCE_NP_PUSH_ERROR_INVALID_RESPONSE
NP-104597-6,0x8055A00C,SCE_NP_PUSH_ERROR_INVALID_SESSION_STATE
NP-104612-4,0x8055A01B,SCE_NP_PUSH_ERROR_INVALID_TRAN_ID
NP-104607-8,0x8055A016,SCE_NP_PUSH_ERROR_IPC_PROCESS_CONTEXT_NOT_FOUND
NP-104610-2,0x8055A019,SCE_NP_PUSH_ERROR_IPC_QUEUE_FULL
NP-104608-9,0x8055A017,SCE_NP_PUSH_ERROR_IPC_USER_CONTEXT_NOT_FOUND
NP-104627-0,0x8055A02A,SCE_NP_PUSH_ERROR_NETWORK_NOT_AVAILABLE
NP-104609-0,0x8055A018,SCE_NP_PUSH_ERROR_NO_PACKET
NP-104600-1,0x8055A00F,SCE_NP_PUSH_ERROR_NO_SIGNEDIN_USER
NP-104587-5,0x8055A002,SCE_NP_PUSH_ERROR_NOT_INITIALIZED
NP-104628-1,0x8055A02B,SCE_NP_PUSH_ERROR_NOT_SIGNED_IN
NP-104594-3,0x8055A009,SCE_NP_PUSH_ERROR_NOT_STARTED
NP-104589-7,0x8055A004,SCE_NP_PUSH_ERROR_OUT_OF_MEMORY
NP-104614-6,0x8055A01D,SCE_NP_PUSH_ERROR_PARSE_ERROR_SOURCE
NP-104631-5,0x8055A02E,SCE_NP_PUSH_ERROR_PARSE_IPC_TLV
NP-104591-0,0x8055A006,SCE_NP_PUSH_ERROR_PARSE_PACKET
NP-104615-7,0x8055A01E,SCE_NP_PUSH_ERROR_PARSE_QUERY_TYPE
NP-104625-8,0x8055A028,SCE_NP_PUSH_ERROR_PARSE_RETRY_INTERVAL
NP-104613-5,0x8055A01C,SCE_NP_PUSH_ERROR_PARSE_RETURN_CODE
NP-104644-9,0x8055A03B,SCE_NP_PUSH_ERROR_POST_CMD_INVALID_SESSION_STATE
NP-104643-8,0x8055A03A,SCE_NP_PUSH_ERROR_POST_CMD_SESSION_DISCONNECTED
NP-104616-8,0x8055A01F,SCE_NP_PUSH_ERROR_QUERY_RESPONSE_CLIENT_ERROR
NP-104617-9,0x8055A020,SCE_NP_PUSH_ERROR_QUERY_RESPONSE_INVALID_ERROR_SOURCE
NP-104618-0,0x8055A021,SCE_NP_PUSH_ERROR_QUERY_RESPONSE_INVALID_QUERY_TYPE
NP-104603-4,0x8055A012,SCE_NP_PUSH_ERROR_REQUEST_TIMEOUT
NP-104599-8,0x8055A00E,SCE_NP_PUSH_ERROR_SERVER_ERROR
NP-104622-5,0x8055A025,SCE_NP_PUSH_ERROR_SERVICE_BASE_URL_NOT_FOUND
NP-104611-3,0x8055A01A,SCE_NP_PUSH_ERROR_SESSION_NOT_ESTABLISHED
NP-104595-4,0x8055A00A,SCE_NP_PUSH_ERROR_SESSION_NOT_FOUND
NP-104606-7,0x8055A015,SCE_NP_PUSH_ERROR_STOPPED
NP-104623-6,0x8055A026,SCE_NP_PUSH_ERROR_TOO_LONG_DATATYPE
NP-104630-4,0x8055A02D,SCE_NP_PUSH_ERROR_TOO_LONG_EXTENDED_DATA_NAME
NP-104634-8,0x8055A031,SCE_NP_PUSH_ERROR_TOO_MANY_DATA
NP-104633-7,0x8055A030,SCE_NP_PUSH_ERROR_TOO_MANY_EXTENDED_DATA
NP-104636-0,0x8055A033,SCE_NP_PUSH_ERROR_TOO_MANY_EXTENDED_DATA_NAME_ENTRY
NP-104598-7,0x8055A00D,SCE_NP_PUSH_ERROR_TOO_MANY_USERS
NP-104629-2,0x8055A02C,SCE_NP_PUSH_ERROR_UNKNOWN_BIND_USER_STATUS
NP-104651-7,0x8055A042,SCE_NP_PUSH_ERROR_UNKNOWN_REQUEST_STATUS
NP-104604-5,0x8055A013,SCE_NP_PUSH_ERROR_USER_NOT_FOUND
NP-104605-6,0x8055A014,SCE_NP_PUSH_ERROR_USER_NOT_ONLINE
NP-104621-4,0x8055A024,SCE_NP_PUSH_ERROR_USER_REQUEST_ABORTED
NP-104620-3,0x8055A023,SCE_NP_PUSH_ERROR_USER_REQUEST_TIMEOUT
NP-105070-3,0x8055C001,SCE_NP_PUSH2_ERROR_ALREADY_INITIALIZED
NP-105082-6,0x8055C00D,SCE_NP_PUSH2_ERROR_BUILD_IPC_TLV
NP-105079-2,0x8055C00A,SCE_NP_PUSH2_ERROR_CALLBACK_ALREADY_REGISTERED
NP-105088-2,0x8055C013,SCE_NP_PUSH2_ERROR_DATA_TYPE_ENTRY_NOT_FOUND
NP-105087-1,0x8055C012,SCE_NP_PUSH2_ERROR_EXTENDED_DATA_NAME_ENTRY_ALREADY_REGISTERED
NP-105086-0,0x8055C011,SCE_NP_PUSH2_ERROR_EXTENDED_DATA_NAME_ENTRY_NOT_FOUND
NP-105085-9,0x8055C010,SCE_NP_PUSH2_ERROR_INSUFFICIENT_BUFFER
NP-105069-1,0x8055C000,SCE_NP_PUSH2_ERROR_INTERNAL
NP-105072-5,0x8055C003,SCE_NP_PUSH2_ERROR_INVALID_ARGUMENT
NP-105074-7,0x8055C005,SCE_NP_PUSH2_ERROR_IPC_PROCESS_CONTEXT_NOT_FOUND
NP-105077-0,0x8055C008,SCE_NP_PUSH2_ERROR_IPC_QUEUE_FULL
NP-105075-8,0x8055C006,SCE_NP_PUSH2_ERROR_IPC_USER_CONTEXT_NOT_FOUND
NP-105076-9,0x8055C007,SCE_NP_PUSH2_ERROR_NO_PACKET
NP-105071-4,0x8055C002,SCE_NP_PUSH2_ERROR_NOT_INITIALIZED
NP-105073-6,0x8055C004,SCE_NP_PUSH2_ERROR_OUT_OF_MEMORY
NP-105081-5,0x8055C00C,SCE_NP_PUSH2_ERROR_PARSE_IPC_TLV
NP-105090-5,0x8055C015,SCE_NP_PUSH2_ERROR_PUSH_CONTEXT_NOT_FOUND
NP-105078-1,0x8055C009,SCE_NP_PUSH2_ERROR_TOO_LONG_DATATYPE
NP-105080-4,0x8055C00B,SCE_NP_PUSH2_ERROR_TOO_LONG_EXTENDED_DATA_NAME
NP-105084-8,0x8055C00F,SCE_NP_PUSH2_ERROR_TOO_MANY_DATA
NP-105083-7,0x8055C00E,SCE_NP_PUSH2_ERROR_TOO_MANY_EXTENDED_DATA
NP-117971-6,0x8055C018,SCE_NP_PUSH2_ERROR_TOO_MANY_PUSH_USAGE_STATS_TELEMETRY_DATA
NP-105089-3,0x8055C014,SCE_NP_PUSH2_ERROR_USER_CONTEXT_NOT_FOUND
NP-105091-6,0x8055C016,SCE_NP_PUSH2_ERROR_WAITCALLBACK_CANCELED
NP-105092-7,0x8055C017,SCE_NP_PUSH2_ERROR_WAITCALLBACK_IPC_NOT_READY
NP-104803-6,0x8055AD04,SCE_NP_SERVICE_CHECKER_ERROR_ABORTED
NP-104800-3,0x8055AD01,SCE_NP_SERVICE_CHECKER_ERROR_ALREADY_INITIALIZED
NP-104806-9,0x8055AD07,SCE_NP_SERVICE_CHECKER_ERROR_CONFLICT
NP-104808-1,0x8055AD09,SCE_NP_SERVICE_CHECKER_ERROR_FILE_MALFORMED
NP-104809-2,0x8055AD0A,SCE_NP_SERVICE_CHECKER_ERROR_FILE_UNSUPPORTED
NP-104807-0,0x8055AD08,SCE_NP_SERVICE_CHECKER_ERROR_HTTP_SERVER
NP-104810-4,0x8055AD0B,SCE_NP_SERVICE_CHECKER_ERROR_INVALID_ARGUMENT
NP-104805-8,0x8055AD06,SCE_NP_SERVICE_CHECKER_ERROR_INVALID_REQUEST_ID
NP-104802-5,0x8055AD03,SCE_NP_SERVICE_CHECKER_ERROR_NO_MEMORY
NP-104801-4,0x8055AD02,SCE_NP_SERVICE_CHECKER_ERROR_NOT_INITIALIZED
NP-104804-7,0x8055AD05,SCE_NP_SERVICE_CHECKER_ERROR_TOO_MANY_REQUEST
NP-104881-2,0x8055B307,SCE_NP_SERVICE_CHECKER2_ERROR_ABORTED
NP-104875-5,0x8055B301,SCE_NP_SERVICE_CHECKER2_ERROR_ALREADY_INITIALIZED
NP-104880-1,0x8055B306,SCE_NP_SERVICE_CHECKER2_ERROR_FILE_MALFORMED
NP-104879-9,0x8055B305,SCE_NP_SERVICE_CHECKER2_ERROR_INVALID_ARGUMENT
NP-104882-3,0x8055B308,SCE_NP_SERVICE_CHECKER2_ERROR_INVALID_HTTP_STATUS_CODE
NP-104878-8,0x8055B304,SCE_NP_SERVICE_CHECKER2_ERROR_INVALID_REQUEST_ID
NP-104877-7,0x8055B303,SCE_NP_SERVICE_CHECKER2_ERROR_NO_MEMORY
NP-104876-6,0x8055B302,SCE_NP_SERVICE_CHECKER2_ERROR_NOT_INITIALIZED
NP-104029-6,0x80553613,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_ABORTED
NP-104010-6,0x80553600,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_ALREADY_INITIALIZED
NP-104033-1,0x80553617,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_DATA_MALFORMED
NP-104031-9,0x80553615,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INSUFFICIENT_BUFFER
NP-104015-1,0x80553605,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_ACCOUNT_ID
NP-104013-9,0x80553603,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_ARGUMENT
NP-104019-5,0x80553609,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_BRIDGE_ID
NP-104020-7,0x8055360A,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_BRIDGE_TOKEN
NP-104023-0,0x8055360D,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_CHANNEL
NP-104036-4,0x8055361A,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_DEVICE_ID
NP-104021-8,0x8055360B,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_ETAG
NP-104039-7,0x8055361D,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_EVENT
NP-104028-5,0x80553612,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_FIELDS
NP-104037-5,0x8055361B,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_GROUP_ID
NP-104027-4,0x80553611,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_MEMBER_CUSTOM_DATA
NP-104040-9,0x8055361E,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_MEMBER_ID
NP-104024-1,0x8055360E,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_MESSAGE
NP-104017-3,0x80553607,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_ONLINE_ID
NP-104022-9,0x8055360C,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_PEER_ADDRESS
NP-104016-2,0x80553606,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_PLATFORM_TYPE
NP-104025-2,0x8055360F,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_PUSH_CONTEXT_ID
NP-104026-3,0x80553610,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_SESSION_CUSTOM_DATA
NP-104018-4,0x80553608,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_SESSION_ID
NP-104035-3,0x80553619,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_SESSION_NAME
NP-104034-2,0x80553618,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_TOPOLOGY
NP-104014-0,0x80553604,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_USER_ID
NP-104038-6,0x8055361C,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_INVALID_VIEW_NAME
NP-104032-0,0x80553616,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_ITEM_NOT_FOUND
NP-104011-7,0x80553601,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_NOT_INITIALIZED
NP-104012-8,0x80553602,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_OUT_OF_MEMORY
NP-104030-8,0x80553614,SCE_NP_SESSION_MANAGEMENT_CLIENT_ERROR_UNKNOWN
NP-104068-9,0x8055371B,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_ABORTED
NP-104041-0,0x80553700,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_ALREADY_INITIALIZED
NP-104093-7,0x80553734,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_BRIDGE_INFO_NOT_FOUND
NP-104078-0,0x80553725,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_CMD_HANDLER_STOPPED
NP-104070-2,0x8055371D,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_CONTEXT_ALREADY_STARTED
NP-104069-0,0x8055371C,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_CONTEXT_NOT_STARTED
NP-104076-8,0x80553723,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_CONTEXT_SLOT_EXCEEDS_MAX
NP-104072-4,0x8055371F,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INSUFFICIENT_BUFFER
NP-104050-0,0x80553709,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_ACCOUNT_ID
NP-104044-3,0x80553703,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_ARGUMENT
NP-104054-4,0x8055370D,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_BRIDGE_ID
NP-104053-3,0x8055370C,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_BRIDGE_INFO
NP-104055-5,0x8055370E,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_BRIDGE_TOKEN
NP-104057-7,0x80553710,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_CHANNEL
NP-104048-7,0x80553707,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_CONTEXT_ID
NP-104046-5,0x80553705,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_CONTEXT_PARAMETER
NP-104084-7,0x8055372B,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_CONTEXT_TYPE
NP-104056-6,0x8055370F,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_ETAG
NP-104091-5,0x80553732,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_GROUP_ID
NP-104047-6,0x80553706,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_HANDLER
NP-104045-4,0x80553704,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_INITIALIZE_PARAMETER
NP-104066-7,0x80553719,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_MEMBER_DATA_VALUE
NP-104064-5,0x80553717,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_MEMBER_DATA_VALUE_TYPE
NP-104067-8,0x8055371A,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_MEMBER_ID
NP-104058-8,0x80553711,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_MESSAGE
NP-104051-1,0x8055370A,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_PLATFORM_TYPE
NP-104088-1,0x8055372F,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_PROPERTY
NP-104059-9,0x80553712,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_REQUEST
NP-104061-2,0x80553714,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_REQUEST_CALLBACK
NP-104060-1,0x80553713,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_REQUEST_ID
NP-104095-9,0x80553736,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_SESSION_CUSTOM_DATA
NP-104065-6,0x80553718,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_SESSION_DATA_VALUE
NP-104063-4,0x80553716,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_SESSION_DATA_VALUE_TYPE
NP-104052-2,0x8055370B,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_SESSION_ID
NP-104049-8,0x80553708,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_SESSION_OPTION
NP-104081-4,0x80553728,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_SESSION_STATE
NP-104092-6,0x80553733,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_INVALID_VIEW_NAME
NP-104094-8,0x80553735,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_ITEM_NOT_FOUND
NP-104080-3,0x80553727,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_MEMBER_ALREADY_EXISTS
NP-104083-6,0x8055372A,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_MEMBER_FULL
NP-104079-1,0x80553726,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_MEMBER_NOT_FOUND
NP-104042-1,0x80553701,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_NOT_INITIALIZED
NP-104043-2,0x80553702,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_OUT_OF_MEMORY
NP-104087-0,0x8055372E,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_PRESENCE_OFFLINE_DETECTED
NP-104089-2,0x80553730,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_PROPERTY_NOT_FOUND
NP-104086-9,0x8055372D,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_QUEUE_EMPTY
NP-104062-3,0x80553715,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_REQUEST_CALLBACK_ALREADY_REGISTERED
NP-104085-8,0x8055372C,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_REQUEST_NOT_FINISHED
NP-104073-5,0x80553720,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_REQUEST_NOT_FOUND
NP-104075-7,0x80553722,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_SESSION_ALREADY_EXISTS
NP-104074-6,0x80553721,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_SESSION_NOT_FOUND
NP-104082-5,0x80553729,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_SESSION_RELEASED
NP-104077-9,0x80553724,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_UNEXPECTED_DEACTIVATED_ERRCODE
NP-104071-3,0x8055371E,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_UNKNOWN
NP-104090-4,0x80553731,SCE_NP_SESSION_MANAGEMENT_MANAGER_ERROR_UNSUPPORTED_OPERATION
NP-105182-7,0x8055CA09,SCE_NP_SESSION_SERVICE_ERROR_ALREADY_CREATED
NP-105174-8,0x8055CA01,SCE_NP_SESSION_SERVICE_ERROR_ALREADY_INITIALIZED
NP-105177-1,0x8055CA04,SCE_NP_SESSION_SERVICE_ERROR_INVALID_ARGUMENT
NP-105179-3,0x8055CA06,SCE_NP_SESSION_SERVICE_ERROR_INVALID_FORMAT
NP-105185-0,0x8055CA0C,SCE_NP_SESSION_SERVICE_ERROR_INVALID_HTTP_STATUS_CODE
NP-105181-6,0x8055CA08,SCE_NP_SESSION_SERVICE_ERROR_JOB_CANCELED
NP-105180-5,0x8055CA07,SCE_NP_SESSION_SERVICE_ERROR_JOB_ITEM_MAX
NP-105183-8,0x8055CA0A,SCE_NP_SESSION_SERVICE_ERROR_NOT_CREATED
NP-105175-9,0x8055CA02,SCE_NP_SESSION_SERVICE_ERROR_NOT_INITIALIZED
NP-105176-0,0x8055CA03,SCE_NP_SESSION_SERVICE_ERROR_OUT_OF_MEMORY
NP-105184-9,0x8055CA0B,SCE_NP_SESSION_SERVICE_ERROR_SERVER_NOT_FOUND
NP-105178-2,0x8055CA05,SCE_NP_SESSION_SERVICE_ERROR_SESSION_NOT_FOUND
NP-105173-7,0x8055CA00,SCE_NP_SESSION_SERVICE_ERROR_UNKNOWN
